Subject,Block,Trial,Assistance,Training,ergodicity,error,successtime,tts,PAA,srate,mergodicity,merror,msuccesstime,mtts
43,6,0,0,2,0.742347,0.621914,0.1,18.275,0.259711,0.8456291333,0.6622043667,0.2044444667,25.0827777,
43,12,0,0,2,0.626715,0.599363,1.066667,8.125,0.324084,0.6651018333,0.6080744667,0.2983333667,24.1755553667,
43,6,0,0,2,0.95496,0.687853,0,30.008333,0.307991,0.8456291333,0.6622043667,0.2044444667,25.0827777,
43,12,0,0,2,0.627246,0.600713,0,30.008333,0.265261,0.6651018333,0.6080744667,0.2983333667,24.1755553667,
44,1,0,0,2,0.881109,0.695408,0,30.008333,0.244173,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,7,0,0,2,0.558041,0.564243,0.033333,22.758333,0.247503,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,1,0,0,2,0.650494,0.605202,0.833333,14.841666,0.315205,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,7,0,0,2,0.555243,0.564353,0.083333,12.008333,0.290233,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,1,0,0,2,0.778872,0.625272,0,30.008333,0.306881,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,7,0,0,2,0.517379,0.572855,1.45,12.475,0.293563,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,1,0,0,2,0.823644,0.654776,0,30.008333,0.306326,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,7,0,0,2,0.599439,0.578936,0,30.008333,0.302442,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,1,0,0,2,0.843506,0.633452,0,30.008333,0.31576,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,7,0,0,2,0.524827,0.558082,0.133333,27.391666,0.314095,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,2,0,0,2,0.690093,0.607662,0.516667,8.908334,0.403996,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,8,0,0,2,0.506785,0.559076,0.683333,16.025,0.361265,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,2,0,0,2,0.621986,0.583274,0.466667,7.308333,0.334628,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,8,0,0,2,0.562024,0.570282,0,30.008333,0.281354,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,2,0,0,2,0.667954,0.595843,0.066667,19.991667,0.310766,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,8,0,0,2,0.523357,0.566662,0.2,13.491667,0.251942,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,2,0,0,2,0.763816,0.626287,0.283333,27.625,0.311321,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,8,0,0,2,0.52396,0.561315,0.8,21.191668,0.311876,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,2,0,0,2,0.646071,0.600731,0.833333,9.291667,0.342952,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,8,0,0,2,0.596319,0.572639,0.833333,17.391666,0.281354,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,3,0,0,2,0.749992,0.616538,0,30.008333,0.295782,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,9,0,0,2,0.602928,0.577327,0.033333,17.591667,0.289678,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,3,0,0,2,0.690386,0.597036,0,30.008333,0.348502,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,9,0,0,2,0.365014,0.518143,4.666667,5.941667,0.423973,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,3,0,0,2,0.753645,0.62775,0.05,12.341666,0.280799,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,9,0,0,2,0.578977,0.57269,0.45,9.291667,0.345727,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,3,0,0,2,0.894244,0.660163,0,30.008333,0.340733,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,9,0,0,2,0.529163,0.557096,1.216667,6.408333,0.396226,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,3,0,0,2,0.746353,0.627934,0,30.008333,0.280799,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,9,0,0,2,0.597282,0.583802,0,30.008333,0.323529,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,4,0,0,2,0.853257,0.662344,0,30.008333,0.345172,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,10,0,0,2,0.544486,0.576764,1.583333,13.575,0.316315,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,4,0,0,2,0.828277,0.634887,0,30.008333,0.325749,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,10,0,0,2,0.624549,0.584164,0,30.008333,0.297447,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,4,0,0,2,0.586466,0.582224,0.666667,17.725,0.296337,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,10,0,0,2,0.452871,0.540343,1.433333,6.358333,0.324084,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,4,0,0,2,0.678878,0.600417,0.1,7.641667,0.289123,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,10,0,0,2,0.578768,0.573113,0.233333,21.008333,0.310211,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,4,0,0,2,0.719124,0.614496,0.533333,19.508333,0.366815,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,10,0,0,2,0.601976,0.577895,0.1,17.991667,0.244728,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,5,0,0,2,0.583888,0.586046,0.783333,13.491667,0.337958,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,11,0,0,2,0.599513,0.575008,0.166667,10.841666,0.323529,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,5,0,0,2,0.479926,0.548691,0.25,21.858334,0.288568,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,11,0,0,2,0.568273,0.566045,0.583333,28.708334,0.306326,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,5,0,0,2,0.577546,0.578452,0,30.008333,0.197558,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,11,0,0,2,0.537785,0.561048,0.166667,13.591666,0.36737,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,5,0,0,2,0.591244,0.584342,0,30.008333,0.281354,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,11,0,0,2,0.466067,0.54507,1.366667,10.641666,0.373474,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,5,0,0,2,0.992767,0.698831,0,30.008333,0.235849,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,11,0,0,2,0.596308,0.572064,0.133333,14.025,0.282464,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,6,0,0,2,0.652546,0.598225,0.983333,8.841666,0.3202,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,12,0,0,2,0.543241,0.571072,0.133333,18.991667,0.40899,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,6,0,0,2,0.602193,0.59291,0.133333,17.508333,0.26859,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,12,0,0,2,0.557186,0.572463,1.716667,11.958333,0.335183,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,6,0,0,2,0.653549,0.602485,0,30.008333,0.278579,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,12,0,0,2,0.42174,0.527565,1.9,9.125,0.417869,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,6,0,0,2,0.586615,0.590076,0.383333,15.358334,0.290788,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,12,0,0,2,0.501756,0.555048,0.983333,9.791667,0.36626,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
44,6,0,0,2,0.567663,0.581043,0,30.008333,0.309101,0.7052034667,0.6137599,0.2294444,22.4122220667,
44,12,0,0,2,0.431759,0.5334,0.883333,17.608334,0.382353,0.5389005333,0.5636187667,0.7322221333,16.8738888333,
45,1,0,0,2,0.977944,0.692374,0,30.008333,0.182575,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,7,0,0,2,1.313328,0.838085,0,30.008333,0.233074,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,1,0,0,2,0.726247,0.599542,0.516667,26.725,0.271365,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,7,0,0,2,1.390005,0.824272,0,30.008333,0.294673,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,1,0,0,2,1.070613,0.702173,0,30.008333,0.147614,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,7,0,0,2,1.122592,0.733589,0,30.008333,0.223085,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,1,0,0,2,0.932064,0.663627,0,30.008333,0.211987,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,7,0,0,2,1.607332,0.902248,0,30.008333,0.255272,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,1,0,0,2,0.683161,0.605919,0,30.008333,0.263041,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,7,0,0,2,0.800415,0.659931,0,30.008333,0.251942,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,2,0,0,2,0.683169,0.600158,0,30.008333,0.243063,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,8,0,0,2,0.601232,0.589944,0,30.008333,0.263041,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,2,0,0,2,1.233695,0.742612,0,30.008333,0.160377,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,8,0,0,2,0.797639,0.648623,0,30.008333,0.288568,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,2,0,0,2,0.774262,0.636978,0,30.008333,0.288013,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,8,0,0,2,1.23666,0.762211,0,30.008333,0.264706,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,2,0,0,2,1.225058,0.738334,0,30.008333,0.31909,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,8,0,0,2,1.005048,0.703086,0,30.008333,0.324084,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,2,0,0,2,0.708805,0.617826,0,30.008333,0.271365,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,8,0,0,2,0.936755,0.687722,0.716667,19.691668,0.294118,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,3,0,0,2,0.959114,0.674394,0,30.008333,0.216981,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,9,0,0,2,1.049343,0.729894,0.066667,8.808333,0.307436,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,3,0,0,2,0.80351,0.634122,0.433333,14.875,0.266371,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,9,0,0,2,0.999556,0.719961,0,30.008333,0.18202,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,3,0,0,2,0.845284,0.648408,0,30.008333,0.257492,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,9,0,0,2,0.607849,0.589264,0,30.008333,0.312986,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,3,0,0,2,0.714448,0.60751,0,30.008333,0.283019,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,9,0,0,2,0.841008,0.688789,0,30.008333,0.362375,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,3,0,0,2,0.796146,0.631573,0,30.008333,0.208102,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,9,0,0,2,0.717195,0.605762,0,30.008333,0.254162,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,4,0,0,2,0.48405,0.54486,0.45,5.358333,0.294673,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,10,0,0,2,1.010839,0.713614,0,30.008333,0.18535,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,4,0,0,2,0.61974,0.59549,0,30.008333,0.233074,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,10,0,0,2,1.057061,0.733341,0,30.008333,0.17869,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,4,0,0,2,0.598553,0.570849,0,30.008333,0.258047,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,10,0,0,2,0.754167,0.615714,0,30.008333,0.241953,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,4,0,0,2,0.87828,0.648532,0,30.008333,0.275805,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,10,0,0,2,0.992266,0.675476,0,30.008333,0.32131,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,4,0,0,2,0.778097,0.645313,0,30.008333,0.22364,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,10,0,0,2,0.842184,0.643028,0,30.008333,0.22697,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,5,0,0,2,0.560073,0.566578,0.033333,16.958334,0.238624,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,11,0,0,2,1.093299,0.723446,0,30.008333,0.181465,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,5,0,0,2,0.695825,0.605424,0,30.008333,0.266371,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,11,0,0,2,0.806576,0.612917,0,30.008333,0.278024,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,5,0,0,2,1.068774,0.703997,0,30.008333,0.318535,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,11,0,0,2,1.073238,0.726402,0,30.008333,0.300777,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,5,0,0,2,0.706838,0.595095,0,30.008333,0.26859,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,11,0,0,2,1.388521,0.81208,0,30.008333,0.356271,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,5,0,0,2,0.571786,0.581244,0,30.008333,0.236404,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,11,0,0,2,0.712375,0.620605,0.266667,12.741667,0.370144,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,6,0,0,2,0.607909,0.572404,0,30.008333,0.247503,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,12,0,0,2,0.666319,0.580557,0,30.008333,0.325749,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,6,0,0,2,0.543101,0.556423,1.533333,7.908333,0.329079,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,12,0,0,2,0.592102,0.583406,0.016667,5.291667,0.340733,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,6,0,0,2,0.61622,0.583574,0.15,22.075001,0.286349,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,12,0,0,2,0.712185,0.594341,0,30.008333,0.329634,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,6,0,0,2,0.587678,0.572163,0.866667,10.325,0.254162,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,12,0,0,2,0.697051,0.626759,0.366667,18.325001,0.337403,0.9396846,0.6862216667,0.0477778333,27.1688887,
45,6,0,0,2,0.749339,0.62559,0.333333,20.375,0.263596,0.7733261,0.6254362,0.1438888667,26.1594442333,
45,12,0,0,2,0.766398,0.641583,0,30.008333,0.293563,0.9396846,0.6862216667,0.0477778333,27.1688887,
46,1,0,0,2,0.803508,0.724623,0.633333,27.808332,0.297447,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,7,0,0,2,0.60091,0.630063,1.116667,19.658333,0.285794,0.6224945,0.6099243,0.4677778,22.9494444,
46,1,0,0,2,0.943728,0.715742,0,30.008333,0.302442,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,7,0,0,2,0.783484,0.672225,0,30.008333,0.253052,0.6224945,0.6099243,0.4677778,22.9494444,
46,1,0,0,2,0.801169,0.668563,0,30.008333,0.250277,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,7,0,0,2,0.581082,0.596449,0.85,21.891666,0.257492,0.6224945,0.6099243,0.4677778,22.9494444,
46,1,0,0,2,0.754661,0.630414,0.1,27.191668,0.279689,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,7,0,0,2,0.693604,0.621625,0,30.008333,0.220311,0.6224945,0.6099243,0.4677778,22.9494444,
46,1,0,0,2,0.873391,0.681867,0,30.008333,0.31576,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,7,0,0,2,0.65161,0.606772,0.316667,16.858334,0.219201,0.6224945,0.6099243,0.4677778,22.9494444,
46,2,0,0,2,0.826697,0.67418,1.083333,19.424999,0.353496,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,8,0,0,2,0.599826,0.600664,1.133333,16.424999,0.258047,0.6224945,0.6099243,0.4677778,22.9494444,
46,2,0,0,2,0.897737,0.674425,0.083333,14.241667,0.311876,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,8,0,0,2,0.642702,0.616062,0.483333,12.825,0.246393,0.6224945,0.6099243,0.4677778,22.9494444,
46,2,0,0,2,0.996068,0.698072,0,30.008333,0.31798,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,8,0,0,2,0.629264,0.619249,0.233333,13.375,0.256937,0.6224945,0.6099243,0.4677778,22.9494444,
46,2,0,0,2,0.76461,0.678047,0.283333,14.908334,0.322974,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,8,0,0,2,0.67301,0.625925,0,30.008333,0.250277,0.6224945,0.6099243,0.4677778,22.9494444,
46,2,0,0,2,0.614039,0.609917,1.716667,17.275,0.330744,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,8,0,0,2,0.616608,0.605499,0.466667,25.825001,0.233074,0.6224945,0.6099243,0.4677778,22.9494444,
46,3,0,0,2,0.798611,0.651395,0,30.008333,0.31687,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,9,0,0,2,0.587733,0.594306,0.733333,16.258333,0.264706,0.6224945,0.6099243,0.4677778,22.9494444,
46,3,0,0,2,0.699607,0.640529,0,30.008333,0.382353,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,9,0,0,2,0.687529,0.630893,0,30.008333,0.261931,0.6224945,0.6099243,0.4677778,22.9494444,
46,3,0,0,2,0.889363,0.669316,0.216667,25.041666,0.355716,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,9,0,0,2,0.526022,0.591175,2.566667,14.858334,0.299667,0.6224945,0.6099243,0.4677778,22.9494444,
46,3,0,0,2,0.642296,0.606282,0.916667,25.541666,0.350721,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,9,0,0,2,0.559597,0.581275,0.15,21.641666,0.285794,0.6224945,0.6099243,0.4677778,22.9494444,
46,3,0,0,2,0.616296,0.609675,1.45,11.958333,0.36626,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,9,0,0,2,0.634658,0.612909,0.116667,28.591667,0.301887,0.6224945,0.6099243,0.4677778,22.9494444,
46,4,0,0,2,0.698155,0.618794,0.366667,14.775,0.371809,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,10,0,0,2,0.60005,0.587543,0.316667,17.125,0.2697,0.6224945,0.6099243,0.4677778,22.9494444,
46,4,0,0,2,0.771078,0.632272,0,30.008333,0.312986,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,10,0,0,2,0.596445,0.596257,0.116667,29.191668,0.284684,0.6224945,0.6099243,0.4677778,22.9494444,
46,4,0,0,2,0.676814,0.621201,0.216667,23.191668,0.300777,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,10,0,0,2,0.63091,0.625371,1.05,12.158334,0.22919,0.6224945,0.6099243,0.4677778,22.9494444,
46,4,0,0,2,0.687296,0.612862,0.4,11.341666,0.318535,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,10,0,0,2,0.555719,0.587668,0.2,25.641666,0.289678,0.6224945,0.6099243,0.4677778,22.9494444,
46,4,0,0,2,0.669942,0.610962,0.1,19.025,0.327414,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,10,0,0,2,0.585387,0.599744,0.083333,29.891666,0.248058,0.6224945,0.6099243,0.4677778,22.9494444,
46,5,0,0,2,0.628485,0.603343,0.2,13.641666,0.326304,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,11,0,0,2,0.570881,0.586616,0.85,9.758333,0.238624,0.6224945,0.6099243,0.4677778,22.9494444,
46,5,0,0,2,0.625828,0.590374,0.016667,21.041666,0.299112,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,11,0,0,2,0.596461,0.598486,0,30.008333,0.257492,0.6224945,0.6099243,0.4677778,22.9494444,
46,5,0,0,2,0.650274,0.601546,0,30.008333,0.306881,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,11,0,0,2,0.591309,0.603466,1.116667,24.008333,0.255827,0.6224945,0.6099243,0.4677778,22.9494444,
46,5,0,0,2,0.583571,0.588052,0.6,22.858334,0.297447,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,11,0,0,2,0.686479,0.624422,0,30.008333,0.244728,0.6224945,0.6099243,0.4677778,22.9494444,
46,5,0,0,2,0.530512,0.576801,0.783333,10.058333,0.331299,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,11,0,0,2,0.645489,0.613748,0.5,26.875,0.239179,0.6224945,0.6099243,0.4677778,22.9494444,
46,6,0,0,2,0.550497,0.583432,1.4,20.308332,0.296337,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,12,0,0,2,0.66033,0.629905,0,30.008333,0.255827,0.6224945,0.6099243,0.4677778,22.9494444,
46,6,0,0,2,0.739728,0.636206,0,30.008333,0.249168,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,12,0,0,2,0.665503,0.620523,0,30.008333,0.233629,0.6224945,0.6099243,0.4677778,22.9494444,
46,6,0,0,2,0.560778,0.589512,0.95,17.308332,0.310766,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,12,0,0,2,0.56531,0.592685,1.033333,25.958334,0.283019,0.6224945,0.6099243,0.4677778,22.9494444,
46,6,0,0,2,0.590293,0.591699,0.533333,14.108334,0.282464,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,12,0,0,2,0.581914,0.599258,0.266667,17.075001,0.281354,0.6224945,0.6099243,0.4677778,22.9494444,
46,6,0,0,2,0.485929,0.5721,2.616667,15.691667,0.363485,0.7123653667,0.6320734333,0.4888889,21.8938886667,
46,12,0,0,2,0.675009,0.626946,0.333333,22.525,0.238624,0.6224945,0.6099243,0.4677778,22.9494444,
47,1,0,0,2,0.980218,0.708592,0,30.008333,0.294118,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,7,0,0,2,0.871007,0.668366,0.883333,18.958334,0.287458,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,1,0,0,2,0.783073,0.632895,0,30.008333,0.374584,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,7,0,0,2,0.791295,0.63599,0,30.008333,0.350166,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,1,0,0,2,0.960779,0.703636,0,30.008333,0.284129,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,7,0,0,2,0.761259,0.634944,0,30.008333,0.340178,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,1,0,0,2,0.901412,0.689267,0,30.008333,0.295228,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,7,0,0,2,0.713157,0.620656,0,30.008333,0.342952,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,1,0,0,2,0.557649,0.585922,0.416667,6.558333,0.337403,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,7,0,0,2,0.917832,0.687898,0.5,21.525,0.357381,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,2,0,0,2,0.59736,0.586242,0,30.008333,0.235294,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,8,0,0,2,0.642257,0.595237,0.066667,15.975,0.367925,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,2,0,0,2,0.646954,0.60015,0,30.008333,0.209212,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,8,0,0,2,0.888109,0.671203,0,30.008333,0.423973,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,2,0,0,2,1.031954,0.736705,0,30.008333,0.280799,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,8,0,0,2,0.820248,0.664809,0,30.008333,0.312986,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,2,0,0,2,0.779722,0.630164,0,30.008333,0.342952,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,8,0,0,2,0.670593,0.600404,0.866667,7.108333,0.337403,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,2,0,0,2,0.654824,0.593602,0.233333,16.941668,0.275805,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,8,0,0,2,0.978134,0.691736,0,30.008333,0.299667,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,3,0,0,2,0.526548,0.569441,0,30.008333,0.260266,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,9,0,0,2,0.966463,0.695099,0,30.008333,0.31576,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,3,0,0,2,0.564354,0.568059,0.766667,20.575001,0.299667,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,9,0,0,2,0.56334,0.589292,2.866667,17.608334,0.387902,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,3,0,0,2,0.586198,0.588868,1.083333,18.825001,0.353496,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,9,0,0,2,0.670057,0.608002,0.133333,9.541667,0.296892,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,3,0,0,2,0.689882,0.612016,0,30.008333,0.265816,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,9,0,0,2,0.83282,0.645591,0,30.008333,0.31909,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,3,0,0,2,0.646682,0.610064,0.35,10.575,0.2697,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,9,0,0,2,0.674487,0.595036,0,30.008333,0.320755,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,4,0,0,2,0.679255,0.620229,0,30.008333,0.215316,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,10,0,0,2,0.653011,0.601632,0,30.008333,0.318535,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,4,0,0,2,0.553502,0.567654,0,30.008333,0.295228,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,10,0,0,2,0.781432,0.642282,0,30.008333,0.390677,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,4,0,0,2,0.898952,0.666083,0,30.008333,0.245283,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,10,0,0,2,0.776765,0.637766,0,30.008333,0.301887,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,4,0,0,2,0.670302,0.607591,0.183333,8.558333,0.246393,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,10,0,0,2,0.67447,0.604531,0.133333,11.291667,0.350166,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,4,0,0,2,0.548535,0.570597,0.183333,29.841667,0.286349,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,10,0,0,2,0.687943,0.609989,0,30.008333,0.304661,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,5,0,0,2,0.531008,0.562464,1.783333,11.475,0.319645,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,11,0,0,2,0.761912,0.627498,0,30.008333,0.302442,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,5,0,0,2,0.816154,0.6643,0.033333,5.075,0.336848,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
47,11,0,0,2,0.7768,0.621773,0.133333,16.291666,0.377358,0.7633448333,0.6310922,0.2977777667,24.2699998,
47,5,0,0,2,0.844803,0.63756,0,30.008333,0.252497,0.6965975667,0.6162024333,0.2388888333,24.4683332333,
